etf,symbol,weight,matched,constituent_icc,holding_source
EFA,LONHSBA,0.06613576857916813,False,,stockanalysis_holdings
EFA,LONAZN,0.06160592141621142,False,,stockanalysis_holdings
EFA,SWXROP,0.059793982551028725,False,,stockanalysis_holdings
EFA,SWXNOVN,0.05888801311843738,False,,stockanalysis_holdings
EFA,SWXNESN,0.05481115067177633,False,,stockanalysis_holdings
EFA,LONSHEL,0.05390518123918499,False,,stockanalysis_holdings
EFA,ETRSIE,0.047110410494749906,False,,stockanalysis_holdings
EFA,ASXCBA,0.0439395174806802,False,,stockanalysis_holdings
EFA,TYO8306,0.04258056333179318,False,,stockanalysis_holdings
EFA,ASXBHP,0.04122160918290617,False,,stockanalysis_holdings
EFA,EPATTE,0.038503700885132136,False,,stockanalysis_holdings
EFA,TYO7203,0.038503700885132136,False,,stockanalysis_holdings
EFA,BMESAN,0.037597731452540785,False,,stockanalysis_holdings
EFA,ETRSAP,0.03714474673624511,False,,stockanalysis_holdings
EFA,ETRALV,0.036238777303653776,False,,stockanalysis_holdings
EFA,EPASU,0.036238777303653776,False,,stockanalysis_holdings
EFA,ETRENR,0.03442683843847109,False,,stockanalysis_holdings
EFA,SWXABBN,0.033067884289584064,False,,stockanalysis_holdings
EFA,BMEIBE,0.03170893014069705,False,,stockanalysis_holdings
EFA,TYO6501,0.029896991275514363,False,,stockanalysis_holdings
EFA,SWXUBSG,0.02944400655921869,False,,stockanalysis_holdings
EFA,TYO6857,0.02899102184292302,False,,stockanalysis_holdings
EFA,CPHNOVO-B,0.02899102184292302,False,,stockanalysis_holdings
EFA,LONRR,0.028085052410331674,False,,stockanalysis_holdings
EEM,TPE2330,0.01111529470827254,False,,stockanalysis_holdings
EEM,KRX005930,0.004714391051285672,False,,stockanalysis_holdings
EEM,KRX000660,0.0031690748497827147,False,,stockanalysis_holdings
EEM,HKG0700,0.0025493795202459956,False,,stockanalysis_holdings
EEM,HKG9988,0.0018433974992547969,False,,stockanalysis_holdings
EEM,TPE2308,0.08942438932555184,False,,stockanalysis_holdings
EEM,TPE2454,0.08393341805117586,False,,stockanalysis_holdings
EEM,HKG0939,0.07216705103465589,False,,stockanalysis_holdings
EEM,NSEHDFCBANK,0.0619695329536719,False,,stockanalysis_holdings
EEM,NSERELIANCE,0.0611851084859039,False,,stockanalysis_holdings
EEM,TPE2317,0.0580474106148319,False,,stockanalysis_holdings
EEM,005935-KQ,0.0580474106148319,False,,stockanalysis_holdings
EEM,NSEICICIBANK,0.04706546806607992,False,,stockanalysis_holdings
EEM,PDD,0.04706546806607992,False,,stockanalysis_holdings
EEM,HKG1810,0.04235892125947193,False,,stockanalysis_holdings
EEM,BVMFVALE3,0.040005647856167934,False,,stockanalysis_holdings
EEM,HKG1398,0.03922122338839994,False,,stockanalysis_holdings
EEM,HKG2318,0.03608352551732794,False,,stockanalysis_holdings
EEM,TADAWUL1120,0.03608352551732794,False,,stockanalysis_holdings
EEM,HKG3690,0.03529910104955994,False,,stockanalysis_holdings
EEM,KRX402340,0.03529910104955994,False,,stockanalysis_holdings
EEM,NSEBHARTIARTL,0.03451467658179194,False,,stockanalysis_holdings
EEM,TPE3711,0.033730252114023945,False,,stockanalysis_holdings
EEM,NU,0.03294582764625594,True,0.1240762093014323,stockanalysis_holdings
EEM,HKG1211,0.032161403178487945,False,,stockanalysis_holdings
EWJ,TYO8306,0.004085945755547727,False,,stockanalysis_holdings
EWJ,TYO7203,0.00368338952347406,False,,stockanalysis_holdings
EWJ,TYO6501,0.002878277059326725,False,,stockanalysis_holdings
EWJ,TYO6857,0.0027776380013083074,False,,stockanalysis_holdings
EWJ,TYO8316,0.002596487696875157,False,,stockanalysis_holdings
EWJ,TYO8035,0.00255623207366779,False,,stockanalysis_holdings
EWJ,TYO9984,0.0024958486388567402,False,,stockanalysis_holdings
EWJ,TYO6758,0.0024656569214512153,False,,stockanalysis_holdings
EWJ,TYO8411,0.002153675841594123,False,,stockanalysis_holdings
EWJ,TYO8058,0.0020631006893775472,False,,stockanalysis_holdings
EWJ,TYO7011,0.0019020781965480803,False,,stockanalysis_holdings
EWJ,TYO8031,0.0018718864791425554,False,,stockanalysis_holdings
EWJ,TYO9983,0.0018014391385296632,False,,stockanalysis_holdings
EWJ,TYO6861,0.0017813113269259798,False,,stockanalysis_holdings
EWJ,TYO8766,0.0017008000805112462,False,,stockanalysis_holdings
EWJ,TYO4063,0.0015699693050873044,False,,stockanalysis_holdings
EWJ,TYO6503,0.001519649776078096,False,,stockanalysis_holdings
EWJ,TYO8001,0.1479394152870729,False,,stockanalysis_holdings
EWJ,TYO6098,0.1318371660041262,False,,stockanalysis_holdings
EWJ,TYO7741,0.12680521310320536,False,,stockanalysis_holdings
EWJ,TYO5803,0.11573491672117947,False,,stockanalysis_holdings
EWJ,TYO6981,0.11070296382025864,False,,stockanalysis_holdings
EWJ,TYO8002,0.11070296382025864,False,,stockanalysis_holdings
EWJ,TYO7974,0.1086901826598903,False,,stockanalysis_holdings
EWJ,TYO4502,0.10768379207970613,False,,stockanalysis_holdings
EWG,ETRSIE,0.015514046501562226,False,,stockanalysis_holdings
EWG,ETRSAP,0.012281389907078031,False,,stockanalysis_holdings
EWG,ETRALV,0.01197029743145821,False,,stockanalysis_holdings
EWG,ETRENR,0.011321060960599462,False,,stockanalysis_holdings
EWG,ETRDTE,0.008196610444591725,False,,stockanalysis_holdings
EWG,ETRIFX,0.006032488875062557,False,,stockanalysis_holdings
EWG,ETRMUV2,0.005396778164013364,False,,stockanalysis_holdings
EWG,ETRRHM,0.005045108408964874,False,,stockanalysis_holdings
EWG,ETRDB1,0.003976573384009846,False,,stockanalysis_holdings
EWG,ETRBAS,0.003949521864390732,False,,stockanalysis_holdings
EWG,ETRDBK,0.0038954188251525026,False,,stockanalysis_holdings
EWG,ETRDHL,0.0037466354672473726,False,,stockanalysis_holdings
EWG,ETREOAN,0.0034355429916275546,False,,stockanalysis_holdings
EWG,ETRRWE,0.003165027795436408,False,,stockanalysis_holdings
EWG,ETRBAYN,0.0030162444375312785,False,,stockanalysis_holdings
EWG,ETRMBG,0.002894512599245263,False,,stockanalysis_holdings
EWG,ETRCBK,0.0020829670106718248,False,,stockanalysis_holdings
EWG,ETRADS,0.0020423897312431528,False,,stockanalysis_holdings
EWG,ETRHEI,0.0020423897312431528,False,,stockanalysis_holdings
EWG,ETRBMW,0.17718745350520065,False,,stockanalysis_holdings
EWG,ETRDTG,0.15960396575277616,False,,stockanalysis_holdings
EWG,ETRVOW3,0.1433730539813074,False,,stockanalysis_holdings
EWG,ETRVNA,0.14202047800035167,False,,stockanalysis_holdings
EWG,ETRFRE,0.14066790201939594,False,,stockanalysis_holdings
EWG,ETRMTX,0.12714214220983863,False,,stockanalysis_holdings
MCHI,HKG0700,0.009625610121888036,False,,stockanalysis_holdings
MCHI,HKG9988,0.0069806124396695115,False,,stockanalysis_holdings
MCHI,HKG0939,0.0027199847299102884,False,,stockanalysis_holdings
MCHI,PDD,0.0017860551359310663,False,,stockanalysis_holdings
MCHI,HKG1810,0.0016088130232050826,False,,stockanalysis_holdings
MCHI,HKG1398,0.0014724729364927875,False,,stockanalysis_holdings
MCHI,HKG2318,0.0013634008671229514,False,,stockanalysis_holdings
MCHI,HKG3690,0.0013293158454448775,False,,stockanalysis_holdings
MCHI,HKG1211,0.0012202437760750414,False,,stockanalysis_holdings
MCHI,HKG3988,0.0011520737327188938,False,,stockanalysis_holdings
MCHI,HKG9999,0.1008916641670984,False,,stockanalysis_holdings
MCHI,HKG9618,0.08998445723011479,False,,stockanalysis_holdings
MCHI,HKG9888,0.08521255419518446,False,,stockanalysis_holdings
MCHI,HKG9961,0.08316745289450003,False,,stockanalysis_holdings
MCHI,HKG0857,0.08180405202737707,False,,stockanalysis_holdings
MCHI,HKG2899,0.06953344422327051,False,,stockanalysis_holdings
MCHI,HKG2628,0.06885174378970904,False,,stockanalysis_holdings
MCHI,HKG3968,0.05930793771984838,False,,stockanalysis_holdings
MCHI,HKG1288,0.05453603468491806,False,,stockanalysis_holdings
MCHI,HKG1088,0.05249093338423363,False,,stockanalysis_holdings
MCHI,HKG0175,0.04771903034930329,False,,stockanalysis_holdings
MCHI,HKG6160,0.04771903034930329,False,,stockanalysis_holdings
MCHI,HKG9987,0.043628827747934446,False,,stockanalysis_holdings
MCHI,SHE300750,0.04294712731437297,False,,stockanalysis_holdings
MCHI,HKG1801,0.04294712731437297,False,,stockanalysis_holdings
INDA,NSEHDFCBANK,0.0041970907836485945,False,,stockanalysis_holdings
INDA,NSERELIANCE,0.004165149453483841,False,,stockanalysis_holdings
INDA,NSEICICIBANK,0.003104697292014029,False,,stockanalysis_holdings
INDA,NSEBHARTIARTL,0.002312552303928145,False,,stockanalysis_holdings
INDA,XTSLA,0.002152845653104378,False,,stockanalysis_holdings
INDA,NSEINFY,0.001833432351456844,False,,stockanalysis_holdings
INDA,NSEAXISBANK,0.0013926419951832475,False,,stockanalysis_holdings
INDA,NSEMM,0.001379865463117346,False,,stockanalysis_holdings
INDA,NSELT,0.0012904297386560366,False,,stockanalysis_holdings
INDA,NSEBAJFINANCE,0.0012521001424583324,False,,stockanalysis_holdings
INDA,NSETCS,0.001066840427502763,False,,stockanalysis_holdings
INDA,NSEKOTAKBANK,0.0010029577671732562,False,,stockanalysis_holdings
INDA,NSESBIN,0.09454633728767001,False,,stockanalysis_holdings
INDA,NSEHINDUNILVR,0.08815807125471932,False,,stockanalysis_holdings
INDA,NSENTPC,0.08304745842835878,False,,stockanalysis_holdings
INDA,NSESUNPHARMA,0.08304745842835878,False,,stockanalysis_holdings
INDA,NSEMARUTI,0.07985332541188345,False,,stockanalysis_holdings
INDA,NSETATASTEEL,0.07538153918881797,False,,stockanalysis_holdings
INDA,NSEBEL,0.07538153918881797,False,,stockanalysis_holdings
INDA,NSETITAN,0.07474271258552291,False,,stockanalysis_holdings
INDA,NSEPOWERGRID,0.07090975296575251,False,,stockanalysis_holdings
INDA,NSEHINDALCO,0.0670767933459821,False,,stockanalysis_holdings
INDA,NSEULTRACEMCO,0.0651603135360969,False,,stockanalysis_holdings
INDA,NSESHRIRAMFIN,0.06324383372621169,False,,stockanalysis_holdings
INDA,NSEHCLTECH,0.054300261280080746,False,,stockanalysis_holdings
EWZ,BVMFVALE3,0.009333453108156666,False,,stockanalysis_holdings
EWZ,NU,0.007851239669421488,True,0.1240762093014323,stockanalysis_holdings
EWZ,BVMFITUB4,0.007572763205174272,False,,stockanalysis_holdings
EWZ,BVMFPETR4,0.007042759611929572,False,,stockanalysis_holdings
EWZ,BVMFPETR3,0.006494789795185052,False,,stockanalysis_holdings
EWZ,BVMFB3SA3,0.003233920229967661,False,,stockanalysis_holdings
EWZ,BVMFBBDC4,0.003009342436219907,False,,stockanalysis_holdings
EWZ,BVMFSBSP3,0.0028027308659719728,False,,stockanalysis_holdings
EWZ,BVMFAXIA3,0.0025781530722242185,False,,stockanalysis_holdings
EWZ,BVMFWEGE3,0.002569169960474308,False,,stockanalysis_holdings
EWZ,BVMFBPAC11,0.002443406395975566,False,,stockanalysis_holdings
EWZ,BVMFABEV3,0.0023535752784764642,False,,stockanalysis_holdings
EWZ,BVMFITSA4,0.002335609054976644,False,,stockanalysis_holdings
EWZ,BVMFPRIO3,0.001904419690980956,False,,stockanalysis_holdings
EWZ,BVMFEMBJ3,0.001868487243981315,False,,stockanalysis_holdings
EWZ,BVMFEQTL3,0.0017696730147323033,False,,stockanalysis_holdings
EWZ,BVMFRENT3,0.001491196550485088,False,,stockanalysis_holdings
EWZ,BVMFBBAS3,0.1329500538986705,False,,stockanalysis_holdings
EWZ,BVMFVBBR3,0.13025512037369744,False,,stockanalysis_holdings
EWZ,XP,0.12306863097376933,False,,stockanalysis_holdings
EWZ,BVMFVIVT3,0.11498383039885017,False,,stockanalysis_holdings
EWZ,BVMFRDOR3,0.10959396334890406,False,,stockanalysis_holdings
EWZ,BVMFSUZB3,0.10869565217391304,False,,stockanalysis_holdings
EWZ,BVMFGGBR4,0.10689902982393101,False,,stockanalysis_holdings
EWZ,JBS,0.10689902982393101,True,0.2604524944581733,stockanalysis_holdings
